"Tabela 7427 - Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano, por classes simples de percentual das pessoas em ordem crescente de rendimento domiciliar per capita",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,23,Ceará,Maior que o P80 até o P90,1529.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,23,Ceará,Maior que o P90,4480.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,23,Ceará,Maior que o P90 até o P95,1170.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,23,Ceará,Maior que o P95 até o P99,1849.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,23,Ceará,Maior que o P99,1461.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Até o P5,8.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P5 até o P10,24.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Até o P10,32.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P10 até o P20,88.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P20 até o P30,132.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P30 até o P40,179.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P40 até o P50,226.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P50 até o P60,282.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P60 até o P70,359.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P70 até o P80,461.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P80 até o P90,637.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P90,1630.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P90 até o P95,493.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P95 até o P99,715.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,24,Rio Grande do Norte,Maior que o P99,423.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Até o P5,16.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P5 até o P10,31.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Até o P10,48.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P10 até o P20,107.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P20 até o P30,163.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P30 até o P40,201.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P40 até o P50,253.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P50 até o P60,313.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P60 até o P70,396.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P70 até o P80,522.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P80 até o P90,716.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P90,2185.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P90 até o P95,580.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P95 até o P99,943.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,25,Paraíba,Maior que o P99,662.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Até o P5,21.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P5 até o P10,53.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Até o P10,75.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P10 até o P20,218.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P20 até o P30,328.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P30 até o P40,438.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P40 até o P50,583.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P50 até o P60,697.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P60 até o P70,905.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P70 até o P80,1185.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P80 até o P90,1586.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P90,4709.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P90 até o P95,1256.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P95 até o P99,1991.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,26,Pernambuco,Maior que o P99,1461.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Até o P5,6.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P5 até o P10,16.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Até o P10,23.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P10 até o P20,63.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P20 até o P30,101.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P30 até o P40,129.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P40 até o P50,170.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P50 até o P60,214.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P60 até o P70,266.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P70 até o P80,339.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P80 até o P90,459.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P90,1217.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P90 até o P95,342.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P95 até o P99,523.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,27,Alagoas,Maior que o P99,352.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Até o P5,4.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P5 até o P10,13.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Até o P10,17.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P10 até o P20,50.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P20 até o P30,77.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P30 até o P40,104.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P40 até o P50,134.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P50 até o P60,174.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P60 até o P70,219.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P70 até o P80,285.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P80 até o P90,405.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P90,1111.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P90 até o P95,320.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P95 até o P99,475.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,28,Sergipe,Maior que o P99,317.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,29,Bahia,Até o P5,26.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,29,Bahia,Maior que o P5 até o P10,84.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,29,Bahia,Até o P10,110.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,29,Bahia,Maior que o P10 até o P20,300.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,29,Bahia,Maior que o P20 até o P30,485.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,29,Bahia,Maior que o P30 até o P40,649.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,29,Bahia,Maior que o P40 até o P50,832.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,29,Bahia,Maior que o P50 até o P60,1069.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,29,Bahia,Maior que o P60 até o P70,1365.0,Milhões de Reais
"Massa de rendimento mensal real domiciliar per capita, a preços médios do último ano",2017,UF,29,Bahia,Maior que o P70 até o P80,1821.0,Milhões de Reais
