"Tabela 7141 - Taxa ajustada de frequência escolar líquida, por sexo e faixa etária ideal por curso frequentado",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Total,6 a 14 anos no ensino fundamental,95.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Total,6 a 10 anos nos anos iniciais do ensino fundamental,93.8,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Total,11 a 14 anos nos anos finais do ensino fundamental,91.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Total,15 a 17 anos no ensino médio,77.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Total,18 a 24 no ensino superior,24.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Homens,6 a 14 anos no ensino fundamental,96.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,94.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Homens,11 a 14 anos nos anos finais do ensino fundamental,89.2,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Homens,15 a 17 anos no ensino médio,75.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Homens,18 a 24 no ensino superior,19.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Mulheres,6 a 14 anos no ensino fundamental,95.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,92.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,94.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Mulheres,15 a 17 anos no ensino médio,79.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Mulheres,18 a 24 no ensino superior,30.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Total,6 a 14 anos no ensino fundamental,97.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Total,6 a 10 anos nos anos iniciais do ensino fundamental,96.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Total,11 a 14 anos nos anos finais do ensino fundamental,91.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Total,15 a 17 anos no ensino médio,75.0,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Total,18 a 24 no ensino superior,30.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Homens,6 a 14 anos no ensino fundamental,98.0,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,97.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Homens,11 a 14 anos nos anos finais do ensino fundamental,88.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Homens,15 a 17 anos no ensino médio,72.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Homens,18 a 24 no ensino superior,24.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Mulheres,6 a 14 anos no ensino fundamental,97.0,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,95.0,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,94.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Mulheres,15 a 17 anos no ensino médio,77.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Mulheres,18 a 24 no ensino superior,36.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Total,6 a 14 anos no ensino fundamental,97.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Total,6 a 10 anos nos anos iniciais do ensino fundamental,96.0,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Total,11 a 14 anos nos anos finais do ensino fundamental,88.2,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Total,15 a 17 anos no ensino médio,75.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Total,18 a 24 no ensino superior,41.2,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Homens,6 a 14 anos no ensino fundamental,97.2,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,96.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Homens,11 a 14 anos nos anos finais do ensino fundamental,85.8,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Homens,15 a 17 anos no ensino médio,71.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Homens,18 a 24 no ensino superior,38.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Mulheres,6 a 14 anos no ensino fundamental,97.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,95.8,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,90.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Mulheres,15 a 17 anos no ensino médio,79.8,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Mulheres,18 a 24 no ensino superior,43.9,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Total,6 a 14 anos no ensino fundamental,95.2,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Total,6 a 10 anos nos anos iniciais do ensino fundamental,91.9,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Total,11 a 14 anos nos anos finais do ensino fundamental,89.5,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Total,15 a 17 anos no ensino médio,75.2,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Total,18 a 24 no ensino superior,25.0,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Homens,6 a 14 anos no ensino fundamental,95.2,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,91.9,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Homens,11 a 14 anos nos anos finais do ensino fundamental,87.8,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Homens,15 a 17 anos no ensino médio,71.0,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Homens,18 a 24 no ensino superior,21.0,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Mulheres,6 a 14 anos no ensino fundamental,95.2,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,91.9,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,91.2,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Mulheres,15 a 17 anos no ensino médio,79.7,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Mulheres,18 a 24 no ensino superior,29.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Total,6 a 14 anos no ensino fundamental,94.3,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Total,6 a 10 anos nos anos iniciais do ensino fundamental,91.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Total,11 a 14 anos nos anos finais do ensino fundamental,85.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Total,15 a 17 anos no ensino médio,68.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Total,18 a 24 no ensino superior,21.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Homens,6 a 14 anos no ensino fundamental,94.3,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,90.8,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Homens,11 a 14 anos nos anos finais do ensino fundamental,82.8,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Homens,15 a 17 anos no ensino médio,62.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Homens,18 a 24 no ensino superior,17.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Mulheres,6 a 14 anos no ensino fundamental,94.3,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,91.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,87.8,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Mulheres,15 a 17 anos no ensino médio,73.8,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Mulheres,18 a 24 no ensino superior,24.3,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Total,6 a 14 anos no ensino fundamental,94.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Total,6 a 10 anos nos anos iniciais do ensino fundamental,91.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Total,11 a 14 anos nos anos finais do ensino fundamental,87.8,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Total,15 a 17 anos no ensino médio,69.3,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Total,18 a 24 no ensino superior,18.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Homens,6 a 14 anos no ensino fundamental,94.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,90.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Homens,11 a 14 anos nos anos finais do ensino fundamental,85.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Homens,15 a 17 anos no ensino médio,62.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Homens,18 a 24 no ensino superior,16.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Mulheres,6 a 14 anos no ensino fundamental,95.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,91.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,90.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Mulheres,15 a 17 anos no ensino médio,76.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Mulheres,18 a 24 no ensino superior,21.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Total,6 a 14 anos no ensino fundamental,95.8,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Total,6 a 10 anos nos anos iniciais do ensino fundamental,92.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Total,11 a 14 anos nos anos finais do ensino fundamental,92.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Total,15 a 17 anos no ensino médio,81.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Total,18 a 24 no ensino superior,27.8,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Homens,6 a 14 anos no ensino fundamental,96.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,93.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Homens,11 a 14 anos nos anos finais do ensino fundamental,91.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Homens,15 a 17 anos no ensino médio,79.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Homens,18 a 24 no ensino superior,23.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Mulheres,6 a 14 anos no ensino fundamental,95.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,92.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,92.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Mulheres,15 a 17 anos no ensino médio,83.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Mulheres,18 a 24 no ensino superior,32.3,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Total,6 a 14 anos no ensino fundamental,95.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Total,6 a 10 anos nos anos iniciais do ensino fundamental,92.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Total,11 a 14 anos nos anos finais do ensino fundamental,89.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Total,15 a 17 anos no ensino médio,75.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Total,18 a 24 no ensino superior,28.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Homens,6 a 14 anos no ensino fundamental,95.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,92.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Homens,11 a 14 anos nos anos finais do ensino fundamental,88.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Homens,15 a 17 anos no ensino médio,70.8,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Homens,18 a 24 no ensino superior,23.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Mulheres,6 a 14 anos no ensino fundamental,95.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,92.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,91.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Mulheres,15 a 17 anos no ensino médio,80.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Mulheres,18 a 24 no ensino superior,34.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Total,6 a 14 anos no ensino fundamental,94.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Total,6 a 10 anos nos anos iniciais do ensino fundamental,90.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Total,11 a 14 anos nos anos finais do ensino fundamental,89.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Total,15 a 17 anos no ensino médio,77.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Total,18 a 24 no ensino superior,30.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Homens,6 a 14 anos no ensino fundamental,94.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,90.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Homens,11 a 14 anos nos anos finais do ensino fundamental,86.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Homens,15 a 17 anos no ensino médio,73.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Homens,18 a 24 no ensino superior,25.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Mulheres,6 a 14 anos no ensino fundamental,94.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,90.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,93.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Mulheres,15 a 17 anos no ensino médio,82.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Mulheres,18 a 24 no ensino superior,35.7,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Total,6 a 14 anos no ensino fundamental,93.8,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Total,6 a 10 anos nos anos iniciais do ensino fundamental,91.1,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Total,11 a 14 anos nos anos finais do ensino fundamental,91.0,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Total,15 a 17 anos no ensino médio,78.3,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Total,18 a 24 no ensino superior,23.7,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Homens,6 a 14 anos no ensino fundamental,93.2,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Homens,6 a 10 anos nos anos iniciais do ensino fundamental,90.6,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Homens,11 a 14 anos nos anos finais do ensino fundamental,87.4,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Homens,15 a 17 anos no ensino médio,74.9,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Homens,18 a 24 no ensino superior,20.1,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Mulheres,6 a 14 anos no ensino fundamental,94.6,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Mulheres,6 a 10 anos nos anos iniciais do ensino fundamental,91.7,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Mulheres,11 a 14 anos nos anos finais do ensino fundamental,94.8,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Mulheres,15 a 17 anos no ensino médio,81.3,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Mulheres,18 a 24 no ensino superior,27.2,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Total,6 a 14 anos no ensino fundamental,95.3,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Total,6 a 10 anos nos anos iniciais do ensino fundamental,92.9,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Total,11 a 14 anos nos anos finais do ensino fundamental,81.7,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Total,15 a 17 anos no ensino médio,63.8,%
