"Tabela 7142 - Taxa ajustada de frequência escolar líquida, por cor ou raça e faixa etária ideal por curso frequentado",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Taxa ajustada de frequência escolar líquida,2019,UF,41,Paraná,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,97.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,41,Paraná,Branca,11 a 14 anos nos anos finais do ensino fundamental,90.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,41,Paraná,Branca,15 a 17 anos no ensino médio,80.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,41,Paraná,Branca,18 a 24 no ensino superior,35.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,41,Paraná,Preta ou parda,6 a 14 anos no ensino fundamental,97.8,%
Taxa ajustada de frequência escolar líquida,2019,UF,41,Paraná,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,96.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,41,Paraná,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,90.0,%
Taxa ajustada de frequência escolar líquida,2019,UF,41,Paraná,Preta ou parda,15 a 17 anos no ensino médio,68.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,41,Paraná,Preta ou parda,18 a 24 no ensino superior,20.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,42,Santa Catarina,Branca,6 a 14 anos no ensino fundamental,97.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,42,Santa Catarina,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,95.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,42,Santa Catarina,Branca,11 a 14 anos nos anos finais do ensino fundamental,93.0,%
Taxa ajustada de frequência escolar líquida,2019,UF,42,Santa Catarina,Branca,15 a 17 anos no ensino médio,78.7,%
Taxa ajustada de frequência escolar líquida,2019,UF,42,Santa Catarina,Branca,18 a 24 no ensino superior,37.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,42,Santa Catarina,Preta ou parda,6 a 14 anos no ensino fundamental,97.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,42,Santa Catarina,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,95.2,%
Taxa ajustada de frequência escolar líquida,2019,UF,42,Santa Catarina,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,88.7,%
Taxa ajustada de frequência escolar líquida,2019,UF,42,Santa Catarina,Preta ou parda,15 a 17 anos no ensino médio,63.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,42,Santa Catarina,Preta ou parda,18 a 24 no ensino superior,17.0,%
Taxa ajustada de frequência escolar líquida,2019,UF,43,Rio Grande do Sul,Branca,6 a 14 anos no ensino fundamental,96.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,43,Rio Grande do Sul,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,93.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,43,Rio Grande do Sul,Branca,11 a 14 anos nos anos finais do ensino fundamental,87.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,43,Rio Grande do Sul,Branca,15 a 17 anos no ensino médio,73.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,43,Rio Grande do Sul,Branca,18 a 24 no ensino superior,31.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,43,Rio Grande do Sul,Preta ou parda,6 a 14 anos no ensino fundamental,96.8,%
Taxa ajustada de frequência escolar líquida,2019,UF,43,Rio Grande do Sul,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,94.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,43,Rio Grande do Sul,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,87.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,43,Rio Grande do Sul,Preta ou parda,15 a 17 anos no ensino médio,51.8,%
Taxa ajustada de frequência escolar líquida,2019,UF,43,Rio Grande do Sul,Preta ou parda,18 a 24 no ensino superior,15.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,50,Mato Grosso do Sul,Branca,6 a 14 anos no ensino fundamental,98.0,%
Taxa ajustada de frequência escolar líquida,2019,UF,50,Mato Grosso do Sul,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,97.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,50,Mato Grosso do Sul,Branca,11 a 14 anos nos anos finais do ensino fundamental,87.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,50,Mato Grosso do Sul,Branca,15 a 17 anos no ensino médio,73.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,50,Mato Grosso do Sul,Branca,18 a 24 no ensino superior,34.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,50,Mato Grosso do Sul,Preta ou parda,6 a 14 anos no ensino fundamental,97.0,%
Taxa ajustada de frequência escolar líquida,2019,UF,50,Mato Grosso do Sul,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,95.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,50,Mato Grosso do Sul,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,82.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,50,Mato Grosso do Sul,Preta ou parda,15 a 17 anos no ensino médio,61.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,50,Mato Grosso do Sul,Preta ou parda,18 a 24 no ensino superior,16.7,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Branca,6 a 14 anos no ensino fundamental,96.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,94.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Branca,11 a 14 anos nos anos finais do ensino fundamental,93.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Branca,15 a 17 anos no ensino médio,80.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Branca,18 a 24 no ensino superior,40.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Preta ou parda,6 a 14 anos no ensino fundamental,96.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,94.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,92.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Preta ou parda,15 a 17 anos no ensino médio,76.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,51,Mato Grosso,Preta ou parda,18 a 24 no ensino superior,18.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Branca,6 a 14 anos no ensino fundamental,97.2,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,95.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Branca,11 a 14 anos nos anos finais do ensino fundamental,93.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Branca,15 a 17 anos no ensino médio,78.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Branca,18 a 24 no ensino superior,39.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Preta ou parda,6 a 14 anos no ensino fundamental,97.6,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,96.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,90.7,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Preta ou parda,15 a 17 anos no ensino médio,73.3,%
Taxa ajustada de frequência escolar líquida,2019,UF,52,Goiás,Preta ou parda,18 a 24 no ensino superior,26.2,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Branca,6 a 14 anos no ensino fundamental,97.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,95.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Branca,11 a 14 anos nos anos finais do ensino fundamental,87.2,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Branca,15 a 17 anos no ensino médio,81.5,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Branca,18 a 24 no ensino superior,49.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Preta ou parda,6 a 14 anos no ensino fundamental,97.4,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,95.9,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,88.7,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Preta ou parda,15 a 17 anos no ensino médio,72.1,%
Taxa ajustada de frequência escolar líquida,2019,UF,53,Distrito Federal,Preta ou parda,18 a 24 no ensino superior,35.8,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Branca,6 a 14 anos no ensino fundamental,95.5,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,92.6,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Branca,11 a 14 anos nos anos finais do ensino fundamental,90.7,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Branca,15 a 17 anos no ensino médio,80.8,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Branca,18 a 24 no ensino superior,35.2,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Preta ou parda,6 a 14 anos no ensino fundamental,95.0,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,91.5,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,88.7,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Preta ou parda,15 a 17 anos no ensino médio,71.7,%
Taxa ajustada de frequência escolar líquida,2022,BR,1,Brasil,Preta ou parda,18 a 24 no ensino superior,18.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Branca,6 a 14 anos no ensino fundamental,94.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,90.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Branca,11 a 14 anos nos anos finais do ensino fundamental,87.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Branca,15 a 17 anos no ensino médio,77.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Branca,18 a 24 no ensino superior,29.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Preta ou parda,6 a 14 anos no ensino fundamental,94.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,91.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,84.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Preta ou parda,15 a 17 anos no ensino médio,65.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,1,Norte,Preta ou parda,18 a 24 no ensino superior,19.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Branca,6 a 14 anos no ensino fundamental,94.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,91.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Branca,11 a 14 anos nos anos finais do ensino fundamental,88.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Branca,15 a 17 anos no ensino médio,74.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Branca,18 a 24 no ensino superior,28.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Preta ou parda,6 a 14 anos no ensino fundamental,95.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,91.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,87.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Preta ou parda,15 a 17 anos no ensino médio,67.8,%
Taxa ajustada de frequência escolar líquida,2022,GR,2,Nordeste,Preta ou parda,18 a 24 no ensino superior,16.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Branca,6 a 14 anos no ensino fundamental,96.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,93.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Branca,11 a 14 anos nos anos finais do ensino fundamental,92.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Branca,15 a 17 anos no ensino médio,85.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Branca,18 a 24 no ensino superior,38.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Preta ou parda,6 a 14 anos no ensino fundamental,95.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,92.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,92.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Preta ou parda,15 a 17 anos no ensino médio,78.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,3,Sudeste,Preta ou parda,18 a 24 no ensino superior,18.6,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Branca,6 a 14 anos no ensino fundamental,95.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,93.0,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Branca,11 a 14 anos nos anos finais do ensino fundamental,90.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Branca,15 a 17 anos no ensino médio,77.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Branca,18 a 24 no ensino superior,33.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Preta ou parda,6 a 14 anos no ensino fundamental,94.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,91.2,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,87.3,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Preta ou parda,15 a 17 anos no ensino médio,69.9,%
Taxa ajustada de frequência escolar líquida,2022,GR,4,Sul,Preta ou parda,18 a 24 no ensino superior,16.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Branca,6 a 14 anos no ensino fundamental,94.3,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,90.3,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Branca,11 a 14 anos nos anos finais do ensino fundamental,91.3,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Branca,15 a 17 anos no ensino médio,83.4,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Branca,18 a 24 no ensino superior,41.1,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Preta ou parda,6 a 14 anos no ensino fundamental,94.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,90.8,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,88.5,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Preta ou parda,15 a 17 anos no ensino médio,74.7,%
Taxa ajustada de frequência escolar líquida,2022,GR,5,Centro-Oeste,Preta ou parda,18 a 24 no ensino superior,25.3,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Branca,6 a 14 anos no ensino fundamental,91.9,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,87.4,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Branca,11 a 14 anos nos anos finais do ensino fundamental,93.9,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Branca,15 a 17 anos no ensino médio,81.8,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Branca,18 a 24 no ensino superior,32.0,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Preta ou parda,6 a 14 anos no ensino fundamental,94.5,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,92.5,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,89.9,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Preta ou parda,15 a 17 anos no ensino médio,77.0,%
Taxa ajustada de frequência escolar líquida,2022,UF,11,Rondônia,Preta ou parda,18 a 24 no ensino superior,20.2,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Branca,6 a 14 anos no ensino fundamental,95.6,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Branca,6 a 10 anos nos anos iniciais do ensino fundamental,94.0,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Branca,11 a 14 anos nos anos finais do ensino fundamental,80.8,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Branca,15 a 17 anos no ensino médio,76.4,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Branca,18 a 24 no ensino superior,37.3,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Preta ou parda,6 a 14 anos no ensino fundamental,95.8,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Preta ou parda,6 a 10 anos nos anos iniciais do ensino fundamental,93.5,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Preta ou parda,11 a 14 anos nos anos finais do ensino fundamental,82.2,%
Taxa ajustada de frequência escolar líquida,2022,UF,12,Acre,Preta ou parda,15 a 17 anos no ensino médio,61.0,%
