"Tabela 7128 - Pessoas de 14 anos ou mais de idade, por sexo e nível de instrução",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
Pessoas de 14 anos ou mais de idade,UF,27,Alagoas,2024,Mulheres,Ensino fundamental incompleto ou equivalente,390.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,27,Alagoas,2024,Mulheres,Ensino fundamental completo ou equivalente,114.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,27,Alagoas,2024,Mulheres,Ensino médio incompleto ou equivalente,117.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,27,Alagoas,2024,Mulheres,Ensino médio completo ou equivalente,395.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,27,Alagoas,2024,Mulheres,Ensino superior incompleto ou equivalente,66.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,27,Alagoas,2024,Mulheres,Superior completo,194.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Homens,Total,830.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Homens,Sem instrução,90.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Homens,Ensino fundamental incompleto ou equivalente,337.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Homens,Ensino fundamental completo ou equivalente,67.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Homens,Ensino médio incompleto ou equivalente,55.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Homens,Ensino médio completo ou equivalente,179.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Homens,Ensino superior incompleto ou equivalente,33.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Homens,Superior completo,68.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Mulheres,Total,920.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Mulheres,Sem instrução,93.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Mulheres,Ensino fundamental incompleto ou equivalente,314.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Mulheres,Ensino fundamental completo ou equivalente,79.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Mulheres,Ensino médio incompleto ou equivalente,67.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Mulheres,Ensino médio completo ou equivalente,226.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Mulheres,Ensino superior incompleto ou equivalente,44.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2016,Mulheres,Superior completo,97.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Homens,Total,849.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Homens,Sem instrução,75.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Homens,Ensino fundamental incompleto ou equivalente,353.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Homens,Ensino fundamental completo ou equivalente,73.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Homens,Ensino médio incompleto ou equivalente,67.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Homens,Ensino médio completo ou equivalente,181.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Homens,Ensino superior incompleto ou equivalente,41.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Homens,Superior completo,60.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Mulheres,Total,925.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Mulheres,Sem instrução,81.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Mulheres,Ensino fundamental incompleto ou equivalente,325.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Mulheres,Ensino fundamental completo ou equivalente,74.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Mulheres,Ensino médio incompleto ou equivalente,74.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Mulheres,Ensino médio completo ou equivalente,230.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Mulheres,Ensino superior incompleto ou equivalente,45.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2017,Mulheres,Superior completo,97.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Homens,Total,839.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Homens,Sem instrução,75.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Homens,Ensino fundamental incompleto ou equivalente,344.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Homens,Ensino fundamental completo ou equivalente,67.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Homens,Ensino médio incompleto ou equivalente,64.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Homens,Ensino médio completo ou equivalente,190.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Homens,Ensino superior incompleto ou equivalente,38.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Homens,Superior completo,61.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Mulheres,Total,930.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Mulheres,Sem instrução,79.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Mulheres,Ensino fundamental incompleto ou equivalente,334.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Mulheres,Ensino fundamental completo ou equivalente,72.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Mulheres,Ensino médio incompleto ou equivalente,74.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Mulheres,Ensino médio completo ou equivalente,220.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Mulheres,Ensino superior incompleto ou equivalente,44.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2018,Mulheres,Superior completo,107.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Homens,Total,872.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Homens,Sem instrução,62.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Homens,Ensino fundamental incompleto ou equivalente,369.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Homens,Ensino fundamental completo ou equivalente,65.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Homens,Ensino médio incompleto ou equivalente,59.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Homens,Ensino médio completo ou equivalente,211.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Homens,Ensino superior incompleto ou equivalente,37.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Homens,Superior completo,67.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Mulheres,Total,941.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Mulheres,Sem instrução,68.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Mulheres,Ensino fundamental incompleto ou equivalente,334.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Mulheres,Ensino fundamental completo ou equivalente,73.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Mulheres,Ensino médio incompleto ou equivalente,68.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Mulheres,Ensino médio completo ou equivalente,238.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Mulheres,Ensino superior incompleto ou equivalente,48.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2019,Mulheres,Superior completo,112.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Homens,Total,899.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Homens,Sem instrução,75.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Homens,Ensino fundamental incompleto ou equivalente,326.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Homens,Ensino fundamental completo ou equivalente,72.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Homens,Ensino médio incompleto ou equivalente,81.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Homens,Ensino médio completo ou equivalente,229.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Homens,Ensino superior incompleto ou equivalente,40.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Homens,Superior completo,76.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Mulheres,Total,969.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Mulheres,Sem instrução,69.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Mulheres,Ensino fundamental incompleto ou equivalente,306.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Mulheres,Ensino fundamental completo ou equivalente,80.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Mulheres,Ensino médio incompleto ou equivalente,85.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Mulheres,Ensino médio completo ou equivalente,253.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Mulheres,Ensino superior incompleto ou equivalente,56.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2022,Mulheres,Superior completo,119.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Homens,Total,876.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Homens,Sem instrução,68.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Homens,Ensino fundamental incompleto ou equivalente,303.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Homens,Ensino fundamental completo ou equivalente,72.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Homens,Ensino médio incompleto ou equivalente,80.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Homens,Ensino médio completo ou equivalente,232.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Homens,Ensino superior incompleto ou equivalente,39.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Homens,Superior completo,82.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Mulheres,Total,983.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Mulheres,Sem instrução,66.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Mulheres,Ensino fundamental incompleto ou equivalente,294.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Mulheres,Ensino fundamental completo ou equivalente,78.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Mulheres,Ensino médio incompleto ou equivalente,82.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Mulheres,Ensino médio completo ou equivalente,263.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Mulheres,Ensino superior incompleto ou equivalente,51.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2023,Mulheres,Superior completo,149.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Homens,Total,905.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Homens,Sem instrução,65.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Homens,Ensino fundamental incompleto ou equivalente,309.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Homens,Ensino fundamental completo ou equivalente,79.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Homens,Ensino médio incompleto ou equivalente,76.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Homens,Ensino médio completo ou equivalente,240.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Homens,Ensino superior incompleto ou equivalente,40.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Homens,Superior completo,96.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Mulheres,Total,1001.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Mulheres,Sem instrução,70.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Mulheres,Ensino fundamental incompleto ou equivalente,287.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Mulheres,Ensino fundamental completo ou equivalente,78.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Mulheres,Ensino médio incompleto ou equivalente,83.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Mulheres,Ensino médio completo ou equivalente,284.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Mulheres,Ensino superior incompleto ou equivalente,54.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,28,Sergipe,2024,Mulheres,Superior completo,146.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Homens,Total,5466.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Homens,Sem instrução,617.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Homens,Ensino fundamental incompleto ou equivalente,2189.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Homens,Ensino fundamental completo ou equivalente,403.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Homens,Ensino médio incompleto ou equivalente,466.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Homens,Ensino médio completo ou equivalente,1318.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Homens,Ensino superior incompleto ou equivalente,164.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Homens,Superior completo,310.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Mulheres,Total,5947.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Mulheres,Sem instrução,603.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Mulheres,Ensino fundamental incompleto ou equivalente,1917.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Mulheres,Ensino fundamental completo ou equivalente,401.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Mulheres,Ensino médio incompleto ou equivalente,534.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Mulheres,Ensino médio completo ou equivalente,1700.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Mulheres,Ensino superior incompleto ou equivalente,268.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2016,Mulheres,Superior completo,523.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Homens,Total,5570.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Homens,Sem instrução,609.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Homens,Ensino fundamental incompleto ou equivalente,2233.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Homens,Ensino fundamental completo ou equivalente,427.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Homens,Ensino médio incompleto ou equivalente,503.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Homens,Ensino médio completo ou equivalente,1312.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Homens,Ensino superior incompleto ou equivalente,161.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Homens,Superior completo,325.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Mulheres,Total,6032.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Mulheres,Sem instrução,630.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Mulheres,Ensino fundamental incompleto ou equivalente,1909.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Mulheres,Ensino fundamental completo ou equivalente,414.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Mulheres,Ensino médio incompleto ou equivalente,519.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Mulheres,Ensino médio completo ou equivalente,1745.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Mulheres,Ensino superior incompleto ou equivalente,249.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2017,Mulheres,Superior completo,566.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Homens,Total,5678.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Homens,Sem instrução,641.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Homens,Ensino fundamental incompleto ou equivalente,2203.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Homens,Ensino fundamental completo ou equivalente,446.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Homens,Ensino médio incompleto ou equivalente,481.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Homens,Ensino médio completo ou equivalente,1338.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Homens,Ensino superior incompleto ou equivalente,223.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Homens,Superior completo,346.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Mulheres,Total,6009.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Mulheres,Sem instrução,627.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Mulheres,Ensino fundamental incompleto ou equivalente,1865.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Mulheres,Ensino fundamental completo ou equivalente,401.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Mulheres,Ensino médio incompleto ou equivalente,495.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Mulheres,Ensino médio completo ou equivalente,1753.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Mulheres,Ensino superior incompleto ou equivalente,269.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2018,Mulheres,Superior completo,598.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Homens,Total,5698.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Homens,Sem instrução,589.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Homens,Ensino fundamental incompleto ou equivalente,2205.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Homens,Ensino fundamental completo ou equivalente,437.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Homens,Ensino médio incompleto ou equivalente,468.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Homens,Ensino médio completo ou equivalente,1409.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Homens,Ensino superior incompleto ou equivalente,189.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Homens,Superior completo,399.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Mulheres,Total,6124.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Mulheres,Sem instrução,586.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Mulheres,Ensino fundamental incompleto ou equivalente,1869.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Mulheres,Ensino fundamental completo ou equivalente,411.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Mulheres,Ensino médio incompleto ou equivalente,519.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Mulheres,Ensino médio completo ou equivalente,1797.0,Mil pessoas
Pessoas de 14 anos ou mais de idade,UF,29,Bahia,2019,Mulheres,Ensino superior incompleto ou equivalente,277.0,Mil pessoas
